30.,蕭景田,158(申報專刊),立法院/立法委員,01一般申報,民國98年06月09日,P142-154
1.,賴士葆,158(申報專刊),立法院/立法委員,01一般申報,民國98年06月09日,P155-158
2.,謝國樑,158(申報專刊),立法院/立法委員,01一般申報,民國98年06月09日,P159-161
3.,羅明才,158(申報專刊),立法院/立法委員,01一般申報,民國98年06月09日,P162-165
4.,于凱,158(申報專刊),台北市政府/局長,01一般申報,民國98年06月09日,P166-168
5.,羊曉東,158(申報專刊),台北市政府/局長,01一般申報,民國98年06月09日,P169-172
6.,羊曉東,158(申報專刊),台北市政府/局長,04信託申報,民國98年06月09日,P173-173
7.,吳清山,158(申報專刊),台北市政府/局長,01一般申報,民國98年06月09日,P174-176
8.,吳清山,158(申報專刊),台北市政府/局長,04信託申報,民國98年06月09日,P177-178
9.,常岐德,158(申報專刊),台北市政府/局長,01一般申報,民國98年06月09日,P179-181
10.,常岐德,158(申報專刊),台北市政府/局長,04信託申報,民國98年06月09日,P182-182
11.,蘇盈貴,158(申報專刊),台北市政府/局長,01一般申報,民國98年06月09日,P183-185
12.,蘇盈貴,158(申報專刊),台北市政府/局長,04信託申報,民國98年06月09日,P186-186
13.,朱亞虎,158(申報專刊),台北市政府/處長,01一般申報,民國98年06月09日,P187-189
14.,張家生,158(申報專刊),台北市政府/處長,01一般申報,民國98年06月09日,P190-194
15.,郭瑞華,158(申報專刊),台北市政府/處長,01一般申報,民國98年06月09日,P195-197
16.,陳菊,158(申報專刊),高雄市政府/市長,01一般申報,民國98年06月09日,P198-200
17.,陳菊,158(申報專刊),高雄市政府/市長,04信託申報,民國98年06月09日,P201-201
18.,李永得,158(申報專刊),高雄市政府/副市長,01一般申報,民國98年06月09日,P202-204
19.,李永得,158(申報專刊),高雄市政府/副市長,04信託申報,民國98年06月09日,P205-205
20.,林仁益,158(申報專刊),高雄市政府/副市長,01一般申報,民國98年06月09日,P206-209
21.,林仁益,158(申報專刊),高雄市政府/副市長,04信託申報,民國98年06月09日,P210-211
22.,陳威仁,158(申報專刊),台北縣政府/副縣長,01一般申報,民國98年06月09日,P212-215
23.,陳威仁,158(申報專刊),台北縣政府/副縣長,04信託申報,民國98年06月09日,P216-217
24.,呂國華,158(申報專刊),宜蘭縣政府/縣長,01一般申報,民國98年06月09日,P218-221
25.,呂國華,158(申報專刊),宜蘭縣政府/縣長,04信託申報,民國98年06月09日,P222-222
26.,黃仲生,158(申報專刊),台中縣政府/縣長,01一般申報,民國98年06月09日,P223-226
27.,黃仲生,158(申報專刊),台中縣政府/縣長,04信託申報,民國98年06月09日,P227-228
28.,張壯熙,158(申報專刊),台中縣政府/副縣長,01一般申報,民國98年06月09日,P229-232
29.,張壯熙,158(申報專刊),台中縣政府/副縣長,04信託申報,民國98年06月09日,P233-233
30.,陳茂淵,158(申報專刊),台中縣政府/副縣長,01一般申報,民國98年06月09日,P234-237
1.,陳茂淵,158(申報專刊),台中縣政府/副縣長,04信託申報,民國98年06月09日,P238-239
2.,蘇煥智,158(申報專刊),台南縣政府/縣長,01一般申報,民國98年06月09日,P240-242
3.,蘇煥智,158(申報專刊),台南縣政府/縣長,04信託申報,民國98年06月09日,P243-243
4.,鄺麗貞,158(申報專刊),台東縣政府/縣長,01一般申報,民國98年06月09日,P244-246
5.,鄺麗貞,158(申報專刊),台東縣政府/縣長,04信託申報,民國98年06月09日,P247-247
6.,謝深山,158(申報專刊),花蓮縣政府/縣長,01一般申報,民國98年06月09日,P248-250
7.,謝深山,158(申報專刊),花蓮縣政府/縣長,04信託申報,民國98年06月09日,P251-251
8.,張志明,158(申報專刊),花蓮縣政府/副縣長,01一般申報,民國98年06月09日,P252-254
9.,張志明,158(申報專刊),花蓮縣政府/副縣長,04信託申報,民國98年06月09日,P255-255
10.,呂永泰,158(申報專刊),澎湖縣政府/副縣長,01一般申報,民國98年06月09日,P256-258
11.,呂永泰,158(申報專刊),澎湖縣政府/副縣長,04信託申報,民國98年06月09日,P259-259
12.,林政則,158(申報專刊),新竹市政府/市長,01一般申報,民國98年06月09日,P260-263
13.,林政則,158(申報專刊),新竹市政府/市長,04信託申報,民國98年06月09日,P264-265
14.,陳全桂,158(申報專刊),新竹市政府/副市長,01一般申報,民國98年06月09日,P266-268
15.,陳全桂,158(申報專刊),新竹市政府/副市長,04信託申報,民國98年06月09日,P269-271
16.,蕭家旗,158(申報專刊),台中市政府/副市長,01一般申報,民國98年06月09日,P272-277
17.,蕭家旗,158(申報專刊),台中市政府/副市長,04信託申報,民國98年06月09日,P278-278
18.,黃敏惠,158(申報專刊),嘉義市政府/市長,01一般申報,民國98年06月09日,P279-282
19.,李錫津,158(申報專刊),嘉義市政府/副市長,01一般申報,民國98年06月09日,P283-286
20.,李錫津,158(申報專刊),嘉義市政府/副市長,04信託申報,民國98年06月09日,P287-287
21.,陳雪生,158(申報專刊),連江縣政府/縣長,01一般申報,民國98年06月09日,P288-291
22.,陳雪生,158(申報專刊),連江縣政府/縣長,04信託申報,民國98年06月09日,P292-292
23.,徐文吉,158(申報專刊),連江縣政府/副縣長,01一般申報,民國98年06月09日,P293-295
24.,徐文吉,158(申報專刊),連江縣政府/副縣長,04信託申報,民國98年06月09日,P296-296
25.,李慶安,158(申報專刊),立法院/立法委員,02更補正申報,民國98年06月09日,P297-298
26.,鄭汝芬,158(申報專刊),立法院/立法委員,02更補正申報,民國98年06月09日,P299-299
27.,蕭景田,158(申報專刊),立法院/立法委員,02更補正申報,民國98年06月09日,P300-300
28.,胡興華,159(申報專刊),行政院農業委員會/副主任委員,01一般申報,民國98年06月19日,P1-8
29.,胡興華,159(申報專刊),行政院農業委員會/副主任委員,04信託申報,民國98年06月19日,P9-10
30.,陳?,159(申報專刊),行政院金融監督管理委員會/主任委員,01一般申報,民國98年06月19日,P11-15
1.,陳?,159(申報專刊),行政院金融監督管理委員會/主任委員,04信託申報,民國98年06月19日,P16-17
2.,葉銀華,159(申報專刊),行政院金融監督管理委員會/委員,01一般申報,民國98年06月19日,P18-21
3.,葉銀華,159(申報專刊),行政院金融監督管理委員會/委員,04信託申報,民國98年06月19日,P22-22
4.,王幸男,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P23-27
5.,田秋堇,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P28-31
6.,江連福,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P32-36
7.,吳清池,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P37-41
8.,吳敦義,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P42-44
9.,李明星,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P45-48
10.,李慶安,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P49-53
11.,李慶華,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P54-56
12.,林郁方,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P57-60
13.,林益世,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P61-64
14.,林德福,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P65-68
15.,邱鏡淳,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P69-71
16.,侯彩鳳,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P72-78
17.,紀國棟,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P79-84
18.,孫大千,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P85-87
19.,涂醒哲,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P88-92
20.,張嘉郡,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P93-96
21.,張碩文,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P97-100
22.,張慶忠,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P101-113
23.,曹爾忠,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P114-118
24.,陳杰,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P119-125
25.,陳根德,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P126-128
26.,陳啟昱,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P129-131
27.,陳淑慧,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P132-138
28.,陳節如,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P139-143
29.,陳福海,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P144-147
30.,陳瑩,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P148-150
1.,傅?萁,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P151-154
2.,費鴻泰,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P155-158
3.,黃偉哲,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P159-162
4.,黃偉哲,159(申報專刊),立法院/立法委員,04信託申報,民國98年06月19日,P163-163
5.,楊麗環,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P164-168
6.,廖正井,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P169-172
7.,廖國棟,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P173-175
8.,廖婉汝,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P176-178
9.,劉盛良,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P179-191
10.,潘孟安,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P192-194
11.,蔡正元,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P195-198
12.,蔡錦隆,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P199-203
13.,顏清標,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P204-206
14.,羅淑蕾,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P207-211
15.,蘇震清,159(申報專刊),立法院/立法委員,01一般申報,民國98年06月19日,P212-214
16.,吳清賓,159(申報專刊),高雄市政府/局長,01一般申報,民國98年06月19日,P215-217
17.,吳清賓,159(申報專刊),高雄市政府/局長,04信託申報,民國98年06月19日,P218-219
18.,黃昭輝,159(申報專刊),高雄市政府/局長,01一般申報,民國98年06月19日,P220-222
19.,蔡清華,159(申報專刊),高雄市政府/局長,01一般申報,民國98年06月19日,P225-227
20.,蔡清華,159(申報專刊),高雄市政府/局長,04信託申報,民國98年06月19日,P228-229
21.,方銘記,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P230-233
22.,方銘記,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P234-235
23.,朱清義,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P236-238
24.,朱清義,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P239-239
25.,朱清義,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P240-240
26.,江美桃,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P241-244
27.,江美桃,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P245-245
28.,何培才,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P246-248
29.,何培才,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P249-249
30.,李四川,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P250-253
1.,李四川,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P254-256
2.,李麗圳,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P257-259
3.,李麗圳,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P260-260
4.,林重昌,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P261-263
5.,林重昌,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P264-265
6.,高寶華,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P266-268
7.,張邦熙,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P269-272
8.,張邦熙,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P273-274
9.,陳坤榮,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P275-277
10.,黃德清,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P278-280
11.,黃德清,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P281-282
12.,劉和然,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P283-285
13.,劉和然,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P286-286
14.,蔡光榮,159(申報專刊),台北縣政府/局長,01一般申報,民國98年06月19日,P287-290
15.,蔡光榮,159(申報專刊),台北縣政府/局長,04信託申報,民國98年06月19日,P291-292
16.,謝秀棋,159(申報專刊),台北縣政府/處長,01一般申報,民國98年06月19日,P293-295
17.,陳志清,159(申報專刊),南投縣政府/副縣長,01一般申報,民國98年06月19日,P296-299
18.,陳志清,159(申報專刊),南投縣政府/副縣長,04信託申報,民國98年06月19日,P300-301
19.,楊忠全,159(申報專刊),金門縣政府/副縣長,01一般申報,民國98年06月19日,P302-304
20.,楊忠全,159(申報專刊),金門縣政府/副縣長,04信託申報,民國98年06月19日,P305-306
21.,李正彬,160(申報專刊),高雄市政府/局長,01一般申報,民國98年06月30日,P1-4
22.,李正彬,160(申報專刊),高雄市政府/局長,04信託申報,民國98年06月30日,P5-5
23.,陳佐鎮,160(申報專刊),台北縣政府/局長,01一般申報,民國98年06月30日,P6-9
24.,陳佐鎮,160(申報專刊),台北縣政府/局長,04信託申報,民國98年06月30日,P10-11
25.,呂春山,160(申報專刊),宜蘭縣政府/局長,01一般申報,民國98年06月30日,P12-14
26.,呂春山,160(申報專刊),宜蘭縣政府/局長,04信託申報,民國98年06月30日,P15-16
27.,呂健吉,160(申報專刊),宜蘭縣政府/處長,01一般申報,民國98年06月30日,P17-19
28.,呂健吉,160(申報專刊),宜蘭縣政府/處長,04信託申報,民國98年06月30日,P20-23
29.,張其錫,160(申報專刊),宜蘭縣政府/處長,01一般申報,民國98年06月30日,P24-26
30.,張其錫,160(申報專刊),宜蘭縣政府/處長,04信託申報,民國98年06月30日,P27-28
1.,陳福,160(申報專刊),宜蘭縣政府/處長,01一般申報,民國98年06月30日,P29-31
2.,陳福,160(申報專刊),宜蘭縣政府/處長,04信託申報,民國98年06月30日,P32-33
3.,游文祥,160(申報專刊),宜蘭縣政府/處長,01一般申報,民國98年06月30日,P34-36
4.,游文祥,160(申報專刊),宜蘭縣政府/處長,04信託申報,民國98年06月30日,P37-38
5.,鄒振輝,160(申報專刊),宜蘭縣政府/處長,01一般申報,民國98年06月30日,P39-42
6.,鄒振輝,160(申報專刊),宜蘭縣政府/處長,04信託申報,民國98年06月30日,P43-44
7.,陳學聖,160(申報專刊),桃園縣政府/局長,01一般申報,民國98年06月30日,P45-47
8.,陳學聖,160(申報專刊),桃園縣政府/局長,04信託申報,民國98年06月30日,P48-49
9.,江俊霆,160(申報專刊),桃園縣政府/處長,01一般申報,民國98年06月30日,P50-52
10.,何采純,160(申報專刊),桃園縣政府/處長,01一般申報,民國98年06月30日,P53-55
11.,李永展,160(申報專刊),桃園縣政府/處長,01一般申報,民國98年06月30日,P56-62
12.,李永展,160(申報專刊),桃園縣政府/處長,04信託申報,民國98年06月30日,P63-63
13.,李永展,160(申報專刊),桃園縣政府/處長,04信託申報,民國98年06月30日,P64-64
14.,張錦麗,160(申報專刊),桃園縣政府/處長,01一般申報,民國98年06月30日,P65-68
15.,張錦麗,160(申報專刊),桃園縣政府/處長,04信託申報,民國98年06月30日,P69-70
16.,陳國君,160(申報專刊),桃園縣政府/處長,01一般申報,民國98年06月30日,P71-73
17.,趙紹廉,160(申報專刊),桃園縣政府/處長,01一般申報,民國98年06月30日,P74-77
18.,蘇俊賓,160(申報專刊),桃園縣政府環境保護局/局長,01一般申報,民國98年06月30日,P78-80
19.,蘇俊賓,160(申報專刊),桃園縣政府環境保護局/局長,04信託申報,民國98年06月30日,P81-81
20.,姜松茂,160(申報專刊),苗栗縣政府/處長,01一般申報,民國98年06月30日,P82-85
21.,張金石,160(申報專刊),苗栗縣政府/處長,01一般申報,民國98年06月30日,P86-88
22.,林清富,160(申報專刊),台中縣政府/處長,01一般申報,民國98年06月30日,P89-92
23.,林清富,160(申報專刊),台中縣政府/處長,04信託申報,民國98年06月30日,P93-93
24.,林田富,160(申報專刊),彰化縣政府/局長,01一般申報,民國98年06月30日,P94-96
25.,林田富,160(申報專刊),彰化縣政府/局長,04信託申報,民國98年06月30日,P97-98
26.,王銀和,160(申報專刊),彰化縣政府/處長,01一般申報,民國98年06月30日,P99-101
27.,邱士平,160(申報專刊),彰化縣政府/處長,01一般申報,民國98年06月30日,P102-104
28.,范世億,160(申報專刊),彰化縣政府/處長,01一般申報,民國98年06月30日,P105-107
29.,范世億,160(申報專刊),彰化縣政府/處長,04信託申報,民國98年06月30日,P108-108
30.,張基郁,160(申報專刊),彰化縣政府/處長,01一般申報,民國98年06月30日,P109-113
1.,張基郁,160(申報專刊),彰化縣政府/處長,04信託申報,民國98年06月30日,P114-115
2.,陳治明,160(申報專刊),彰化縣政府/處長,01一般申報,民國98年06月30日,P116-118
3.,陳治明,160(申報專刊),彰化縣政府/處長,04信託申報,民國98年06月30日,P119-120
4.,黃東烈,160(申報專刊),彰化縣政府/處長,01一般申報,民國98年06月30日,P121-123
5.,黃東烈,160(申報專刊),彰化縣政府/處長,04信託申報,民國98年06月30日,P124-125
6.,黃金經,160(申報專刊),彰化縣政府/處長,01一般申報,民國98年06月30日,P126-128
7.,黃金經,160(申報專刊),彰化縣政府/處長,04信託申報,民國98年06月30日,P129-129
8.,黃章一,160(申報專刊),彰化縣政府/處長,01一般申報,民國98年06月30日,P130-132
9.,黃章一,160(申報專刊),彰化縣政府/處長,04信託申報,民國98年06月30日,P133-134
10.,辜雯華,160(申報專刊),南投縣政府/局長,01一般申報,民國98年06月30日,P135-137
11.,廖龍仁,160(申報專刊),南投縣政府/局長,01一般申報,民國98年06月30日,P138-140
12.,廖龍仁,160(申報專刊),南投縣政府/局長,04信託申報,民國98年06月30日,P141-141
13.,熊俊平,160(申報專刊),南投縣政府/處長,01一般申報,民國98年06月30日,P142-145
14.,熊俊平,160(申報專刊),南投縣政府/處長,04信託申報,民國98年06月30日,P146-147
15.,吳進福,160(申報專刊),南投縣政府/處長,01一般申報,民國98年06月30日,P148-151
16.,吳進福,160(申報專刊),南投縣政府/處長,04信託申報,民國98年06月30日,P152-153
17.,曾仁隆,160(申報專刊),南投縣政府/處長,01一般申報,民國98年06月30日,P154-156
18.,曾仁隆,160(申報專刊),南投縣政府/處長,04信託申報,民國98年06月30日,P157-158
19.,吳修榮,160(申報專刊),雲林縣政府/處長,01一般申報,民國98年06月30日,P159-161
20.,吳修榮,160(申報專刊),雲林縣政府/處長,04信託申報,民國98年06月30日,P162-163
21.,林中文,160(申報專刊),雲林縣政府/處長,01一般申報,民國98年06月30日,P164-166
22.,林中文,160(申報專刊),雲林縣政府/處長,04信託申報,民國98年06月30日,P167-167
23.,施克和,160(申報專刊),雲林縣政府/處長,01一般申報,民國98年06月30日,P168-171
24.,施克和,160(申報專刊),雲林縣政府/處長,04信託申報,民國98年06月30日,P172-173
25.,張益贍,160(申報專刊),雲林縣政府/處長,01一般申報,民國98年06月30日,P174-176
26.,陳錦稷,160(申報專刊),雲林縣政府/處長,01一般申報,民國98年06月30日,P177-179
27.,翁章梁,160(申報專刊),嘉義縣政府/處長,01一般申報,民國98年06月30日,P180-182
28.,翁章梁,160(申報專刊),嘉義縣政府/處長,04信託申報,民國98年06月30日,P183-183
29.,張至淵,160(申報專刊),嘉義縣政府/處長,01一般申報,民國98年06月30日,P184-186
30.,張至淵,160(申報專刊),嘉義縣政府/處長,04信託申報,民國98年06月30日,P187-187
1.,鍾永豐,160(申報專刊),嘉義縣政府/處長,01一般申報,民國98年06月30日,P188-190
2.,鍾永豐,160(申報專刊),嘉義縣政府/處長,04信託申報,民國98年06月30日,P191-192
3.,田玲瑚,160(申報專刊),台南縣政府/處長,01一般申報,民國98年06月30日,P193-195
4.,郭國文,160(申報專刊),台南縣政府/處長,01一般申報,民國98年06月30日,P196-198
5.,蕭英成,160(申報專刊),台南縣政府/處長,01一般申報,民國98年06月30日,P199-201
6.,宋廷棟,160(申報專刊),高雄縣政府/局長,01一般申報,民國98年06月30日,P202-204
7.,宋廷棟,160(申報專刊),高雄縣政府/局長,04信託申報,民國98年06月30日,P205-205
8.,吳麗雪,160(申報專刊),高雄縣政府/處長,01一般申報,民國98年06月30日,P206-208
9.,吳麗雪,160(申報專刊),高雄縣政府/處長,04信託申報,民國98年06月30日,P209-210
10.,林天從,160(申報專刊),高雄縣政府/處長,01一般申報,民國98年06月30日,P211-214
11.,林天從,160(申報專刊),高雄縣政府/處長,04信託申報,民國98年06月30日,P215-216
12.,邱志偉,160(申報專刊),高雄縣政府/處長,01一般申報,民國98年06月30日,P217-219
13.,翁佳樑,160(申報專刊),高雄縣政府/處長,01一般申報,民國98年06月30日,P220-222
14.,翁佳樑,160(申報專刊),高雄縣政府/處長,04信託申報,民國98年06月30日,P223-223
15.,蘇明南,160(申報專刊),屏東縣政府/處長,01一般申報,民國98年06月30日,P224-226
16.,翁義芳,160(申報專刊),台東縣政府/處長,01一般申報,民國98年06月30日,P227-230
17.,翁義芳,160(申報專刊),台東縣政府/處長,04信託申報,民國98年06月30日,P231-231
18.,許士元,160(申報專刊),台東縣政府/處長,01一般申報,民國98年06月30日,P232-234
19.,許士元,160(申報專刊),台東縣政府/處長,04信託申報,民國98年06月30日,P235-236
20.,林碧霞,160(申報專刊),花蓮縣政府/處長,01一般申報,民國98年06月30日,P237-239
21.,林碧霞,160(申報專刊),花蓮縣政府/處長,04信託申報,民國98年06月30日,P240-240
22.,溫智雄,160(申報專刊),花蓮縣政府/處長,01一般申報,民國98年06月30日,P241-243
23.,溫智雄,160(申報專刊),花蓮縣政府/處長,04信託申報,民國98年06月30日,P244-244
24.,高俊峰,160(申報專刊),基隆市政府/處長,01一般申報,民國98年06月30日,P245-247
25.,何智明,160(申報專刊),新竹市政府/處長,01一般申報,民國98年06月30日,P248-251
26.,黃秋榮,160(申報專刊),新竹市政府/處長,01一般申報,民國98年06月30日,P252-254
27.,黃秋榮,160(申報專刊),新竹市政府/處長,04信託申報,民國98年06月30日,P255-255
28.,張見聰,160(申報專刊),新竹市政府環境保護局/局長,01一般申報,民國98年06月30日,P256-258
29.,張見聰,160(申報專刊),新竹市政府環境保護局/局長,04信託申報,民國98年06月30日,P259-260
30.,林瑞彥,160(申報專刊),嘉義市政府/處長,01一般申報,民國98年06月30日,P261-263
1.,林瑞彥,160(申報專刊),嘉義市政府/處長,04信託申報,民國98年06月30日,P264-264
2.,胡淑貞,160(申報專刊),台南市政府/局長,01一般申報,民國98年06月30日,P265-267
3.,胡淑貞,160(申報專刊),台南市政府/局長,04信託申報,民國98年06月30日,P268-269
4.,蘇恩恩,160(申報專刊),台南市政府/處長,01一般申報,民國98年06月30日,P270-272
5.,蘇恩恩,160(申報專刊),台南市政府/處長,04信託申報,民國98年06月30日,P273-274
6.,李再杭,160(申報專刊),金門縣政府/局長,01一般申報,民國98年06月30日,P275-277
7.,李再杭,160(申報專刊),金門縣政府/局長,04信託申報,民國98年06月30日,P278-278
8.,洪國正,160(申報專刊),金門縣政府/局長,01一般申報,民國98年06月30日,P279-282
9.,洪國正,160(申報專刊),金門縣政府/局長,04信託申報,民國98年06月30日,P283-285
10.,許乃權,160(申報專刊),金門縣政府/局長,01一般申報,民國98年06月30日,P286-288
11.,許乃權,160(申報專刊),金門縣政府/局長,04信託申報,民國98年06月30日,P289-290
12.,林其達,160(申報專刊),連江縣政府/局長,01一般申報,民國98年06月30日,P291-293
13.,林其達,160(申報專刊),連江縣政府/局長,04信託申報,民國98年06月30日,P294-295
14.,張賢潭,160(申報專刊),連江縣政府/局長,01一般申報,民國98年06月30日,P296-298
15.,張賢潭,160(申報專刊),連江縣政府/局長,04信託申報,民國98年06月30日,P299-299
16.,第158期勘誤表(于凱),160(申報專刊),台北市政府產業發展局/主任秘書,06勘誤表,民國98年06月30日,P300-300
17.,賴峰偉,161(申報專刊),總統府/副秘書長,01一般申報,民國98年07月08日,P1-3
18.,賴峰偉,161(申報專刊),總統府/副秘書長,04信託申報,民國98年07月08日,P4-4
19.,蔡朝明,161(申報專刊),國家安全局/局長,01一般申報,民國98年07月08日,P5-7
20.,蔡朝明,161(申報專刊),國家安全局/局長,04信託申報,民國98年07月08日,P8-8
21.,蔡得勝,161(申報專刊),國家安全局/副局長,01一般申報,民國98年07月08日,P9-12
22.,范良銹,161(申報專刊),行政院/政務委員,04信託申報,民國98年07月08日,P13-13
23.,薛承泰,161(申報專刊),行政院/政務委員,01一般申報,民國98年07月08日,P14-16
24.,薛承泰,161(申報專刊),行政院/政務委員,04信託申報,民國98年07月08日,P17-18
25.,尤哈尼‧伊斯卡卡夫特,161(申報專刊),外交部/代表,01一般申報,民國98年07月08日,P19-21
26.,黃俊彥,161(申報專刊),外交部/代表,01一般申報,民國98年07月08日,P22-25
27.,黃俊彥,161(申報專刊),外交部/代表,04信託申報,民國98年07月08日,P26-26
28.,趙世璋,161(申報專刊),國防部/副部長,01一般申報,民國98年07月08日,P27-30
29.,趙世璋,161(申報專刊),國防部/副部長,04信託申報,民國98年07月08日,P31-31
30.,張盛和,161(申報專刊),財政部/政務次長,01一般申報,民國98年07月08日,P32-34
1.,張盛和,161(申報專刊),財政部/政務次長,04信託申報,民國98年07月08日,P35-35
2.,張盛和,161(申報專刊),財政部/政務次長,04信託申報,民國98年07月08日,P36-36
3.,邱文彥,161(申報專刊),行政院環境保護署/副署長,01一般申報,民國98年07月08日,P37-40
4.,邱文彥,161(申報專刊),行政院環境保護署/副署長,04信託申報,民國98年07月08日,P41-41
5.,趙建民,161(申報專刊),行政院大陸委員會/副主任委員,01一般申報,民國98年07月08日,P42-44
6.,趙建民,161(申報專刊),行政院大陸委員會/副主任委員,04信託申報,民國98年07月08日,P45-46
7.,黃碧端,161(申報專刊),行政院文化建設委員會/主任委員,01一般申報,民國98年07月08日,P47-50
8.,黃碧端,161(申報專刊),行政院文化建設委員會/主任委員,04信託申報,民國98年07月08日,P51-51
9.,陳春生,161(申報專刊),司法院/大法官,01一般申報,民國98年07月08日,P52-54
10.,陳春生,161(申報專刊),司法院/大法官,04信託申報,民國98年07月08日,P55-56
11.,葉百修,161(申報專刊),司法院/大法官,01一般申報,民國98年07月08日,P57-60
12.,葉百修,161(申報專刊),司法院/大法官,04信託申報,民國98年07月08日,P61-62
13.,關中,161(申報專刊),考試院/院長,01一般申報,民國98年07月08日,P63-66
14.,關中,161(申報專刊),考試院/院長,04信託申報,民國98年07月08日,P67-69
15.,陳淞山,161(申報專刊),公務人員保障暨培訓委員會/委員,01一般申報,民國98年07月08日,P70-72
16.,邱大展,161(申報專刊),台北市政府/局長,01一般申報,民國98年07月08日,P73-75
17.,邱大展,161(申報專刊),台北市政府/局長,04信託申報,民國98年07月08日,P76-80
18.,邱文祥,161(申報專刊),台北市政府/局長,01一般申報,民國98年07月08日,P81-85
19.,邱文祥,161(申報專刊),台北市政府/局長,04信託申報,民國98年07月08日,P86-86
20.,倪世標,161(申報專刊),台北市政府環境保護局/局長,01一般申報,民國98年07月08日,P87-92
21.,倪世標,161(申報專刊),台北市政府環境保護局/局長,04信託申報,民國98年07月08日,P93-95
22.,史哲,161(申報專刊),高雄市政府/局長,01一般申報,民國98年07月08日,P96-98
23.,何啟功,161(申報專刊),高雄市政府/局長,01一般申報,民國98年07月08日,P99-107
24.,何啟功,161(申報專刊),高雄市政府/局長,04信託申報,民國98年07月08日,P108-109
